state,move,class
4k3/2R5/3P4/2N2pK1/8/8/P1r5/8 w - - 5 54,c7e7,1
3k4/4R3/3P4/2N2pK1/8/8/P1r5/8 w - - 7 55,c5e6,1
2k5/4R3/3PN3/5pK1/8/8/P1r5/8 w - - 9 56,d6d7,1
8/1k1PR3/4N3/5pK1/8/8/P1r5/8 w - - 1 57,d7d8q,1
3Q4/4R3/k3N3/5pK1/8/8/P1r5/8 w - - 1 58,d8d6,1
8/4R3/3QN3/k4pK1/8/8/P1r5/8 w - - 3 59,e7a7,1
8/R7/3QN3/1k3pK1/8/8/P1r5/8 w - - 5 60,d6d5,1
8/R7/4N3/1krQ1pK1/8/8/P7/8 w - - 7 61,d5c5,1
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,c7c6,0
rnbqkbnr/pp1ppppp/2p5/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,d7d5,0
rnbqkbnr/pp2pppp/2p5/3p4/3PP3/8/PPPN1PPP/R1BQKBNR b KQkq - 1 3,d5e4,0
rnbqkbnr/pp2pppp/2p5/8/3PN3/8/PPP2PPP/R1BQKBNR b KQkq - 0 4,g8f6,0
rnbqkb1r/pp2pppp/2p2N2/8/3P4/8/PPP2PPP/R1BQKBNR b KQkq - 0 5,e7f6,0
rnbqkb1r/pp3ppp/2p2p2/8/3P4/5N2/PPP2PPP/R1BQKB1R b KQkq - 1 6,f8d6,0
rnbqk2r/pp3ppp/2pb1p2/8/3P4/3B1N2/PPP2PPP/R1BQK2R b KQkq - 3 7,e8g8,0
rnbq1rk1/pp3ppp/2pb1p2/8/3P4/3BBN2/PPP2PPP/R2QK2R b KQ - 5 8,b8a6,0
r1bq1rk1/pp3ppp/n1pb1p2/8/3P4/2PBBN2/PP3PPP/R2QK2R b KQ - 0 9,a6c7,0
r1bq1rk1/ppn2ppp/2pb1p2/8/3P4/2PBBN2/PPQ2PPP/R3K2R b KQ - 2 10,h7h6,0
r1bq1rk1/ppn2pp1/2pb1p1p/8/3P4/2PBBN2/PPQ2PPP/R4RK1 b - - 1 11,c7d5,0
r1bq1rk1/pp3pp1/2pb1p1p/3n4/3P4/2PBBN2/PPQ2PPP/4RRK1 b - - 3 12,c8e6,0
r2q1rk1/pp3ppB/2pbbp1p/3n4/3P4/2P1BN2/PPQ2PPP/4RRK1 b - - 5 13,g8h8,0
r2q1r1k/pp3pp1/2pbbp1p/3n1B2/3P4/2P1BN2/PPQ2PPP/4RRK1 b - - 7 14,d5e3,0
r2q1r1k/pp3pp1/2pbbp1p/5B2/3P4/2P1RN2/PPQ2PPP/5RK1 b - - 0 15,e6d5,0
r2q1r1k/pp3pp1/2pb1p1p/3b1B2/3P4/2P1RNP1/PPQ2P1P/5RK1 b - - 0 16,d8a5,0
r4r1k/pp3pp1/2pb1p1p/q2b1B2/3P4/2P1R1P1/PPQN1P1P/5RK1 b - - 2 17,g7g6,0
r4r1k/pp3p2/2pb1ppp/q2b1B2/2PP4/4R1P1/PPQN1P1P/5RK1 b - - 0 18,g6f5,0
r4r1k/pp3p2/2pb1p1p/q2b1p2/2PP4/1N2R1P1/PPQ2P1P/5RK1 b - - 1 19,a5d8,0
r2q1r1k/pp3p2/2pb1p1p/3P1p2/3P4/1N2R1P1/PPQ2P1P/5RK1 b - - 0 20,f5f4,0
r2q1r1k/pp3p2/2pb1p1p/3P4/3P1p2/1N4P1/PPQ1RP1P/5RK1 b - - 1 21,d8d7,0
r4r1k/pp1q1p2/2Pb1p1p/8/3P1p2/1N4P1/PPQ1RP1P/5RK1 b - - 0 22,b7c6,0
r4r1k/p2q1p2/2pb1p1p/8/3P1p2/1N1Q2P1/PP2RP1P/5RK1 b - - 1 23,f8e8,0
r3r2k/p2q1p2/2pb1p1p/8/3P1p2/1N1Q2P1/PPR2P1P/5RK1 b - - 3 24,d7g4,0
r3r2k/p4p2/2Rb1p1p/8/3P1pq1/1N1Q2P1/PP3P1P/5RK1 b - - 0 25,a8d8,0
3rr2k/p4p2/R2b1p1p/8/3P1pq1/1N1Q2P1/PP3P1P/5RK1 b - - 2 26,g4e2,0
3rr2k/p4p2/R2b1p1p/8/3P1p2/1N4P1/PP2QP1P/5RK1 b - - 0 27,e8e2,0
3r3k/R4p2/3b1p1p/8/3P1p2/1N4P1/PP2rP1P/5RK1 b - - 0 28,h8g7,0
3r4/R4pk1/3b1p1p/8/3P1p2/1N4P1/PP2rP1P/3R2K1 b - - 2 29,f4g3,0
3r4/R4pk1/3b1p1p/8/3P4/1N4P1/PP2rP2/3R2K1 b - - 0 30,e2b2,0
3r4/R4pk1/3b1p1p/8/3P4/1N4P1/Pr3PK1/3R4 b - - 1 31,h6h5,0
3r4/R4pk1/3b1p2/7p/3P4/1N4P1/Pr1R1PK1/8 b - - 1 32,b2d2,0
3r4/R4pk1/3b1p2/7p/3P4/6P1/P2N1PK1/8 b - - 0 33,f6f5,0
3r4/R4pk1/3b4/5p1p/3P4/5NP1/P4PK1/8 b - - 1 34,g7f6,0
3r4/5p2/R2b1k2/5p1p/3P4/5NP1/P4PK1/8 b - - 3 35,f5f4,0
3r4/5p2/R2b1k2/4N2p/3P1p2/6P1/P4PK1/8 b - - 1 36,f4g3,0
3r4/5p2/R2b1k2/7p/2NP4/6p1/P4PK1/8 b - - 1 37,d8g8,0
6r1/5p2/R2N1k2/7p/3P4/6p1/P4PK1/8 b - - 0 38,g3f2,0
6r1/5p2/R2N1k2/7p/3P4/8/P4K2/8 b - - 0 39,h5h4,0
6r1/5p2/R4k2/8/3PN2p/8/P4K2/8 b - - 1 40,f6g7,0
6r1/5pk1/R7/8/3PN2p/5K2/P7/8 b - - 3 41,h4h3,0
6r1/5pk1/R7/8/3PN3/6Kp/P7/8 b - - 1 42,g8e8,0
4r3/5pk1/R2N4/8/3P4/6Kp/P7/8 b - - 3 43,e8e3,0
8/5pk1/R2N4/8/3P4/4r2p/P6K/8 b - - 5 44,e3f3,0
8/5pk1/R2N4/3P4/8/5r1p/P6K/8 b - - 0 45,f7f5,0
8/1N4k1/R7/3P1p2/8/5r1p/P6K/8 b - - 1 46,f3f2,0
8/1N4k1/R7/3P1p2/8/7K/P4r2/8 b - - 0 47,f2b2,0
8/6k1/R7/2NP1p2/8/7K/Pr6/8 b - - 2 48,b2c2,0
8/6k1/2R5/2NP1p2/8/7K/P1r5/8 b - - 4 49,c2c3,0
8/6k1/2R5/2NP1p2/7K/2r5/P7/8 b - - 6 50,g7f7,0
8/5k2/2RP4/2N2p2/7K/2r5/P7/8 b - - 0 51,c3c4,0
8/5k2/2RP4/2N2pK1/2r5/8/P7/8 b - - 2 52,c4c2,0
8/2R2k2/3P4/2N2pK1/8/8/P1r5/8 b - - 4 53,f7e8,0
4k3/4R3/3P4/2N2pK1/8/8/P1r5/8 b - - 6 54,e8d8,0
3k4/4R3/3PN3/5pK1/8/8/P1r5/8 b - - 8 55,d8c8,0
2k5/3PR3/4N3/5pK1/8/8/P1r5/8 b - - 0 56,c8b7,0
3Q4/1k2R3/4N3/5pK1/8/8/P1r5/8 b - - 0 57,b7a6,0
8/4R3/k2QN3/5pK1/8/8/P1r5/8 b - - 2 58,a6a5,0
8/R7/3QN3/k4pK1/8/8/P1r5/8 b - - 4 59,a5b5,0
8/R7/4N3/1k1Q1pK1/8/8/P1r5/8 b - - 6 60,c2c5,0
8/R7/4N3/1kQ2pK1/8/8/P7/8 b - - 0 61,,0
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,e2e4,0
rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,d2d4,0
rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,e4e5,0
rnbqkbnr/pp3ppp/4p3/2ppP3/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 0 4,c2c3,0
rnbqkb1r/pp2nppp/4p3/2ppP3/3P4/2P5/PP3PPP/RNBQKBNR w KQkq - 1 5,g1f3,0
r1bqkb1r/pp2nppp/2n1p3/2ppP3/3P4/2P2N2/PP3PPP/RNBQKB1R w KQkq - 3 6,f1d3,0
r2qkb1r/pp1bnppp/2n1p3/2ppP3/3P4/2PB1N2/PP3PPP/RNBQK2R w KQkq - 5 7,e1g1,0
r2qkb1r/pp1b1ppp/2n1p1n1/2ppP3/3P4/2PB1N2/PP3PPP/RNBQ1RK1 w kq - 7 8,c1g5,0
r3kb1r/pp1b1ppp/1qn1p1n1/2ppP1B1/3P4/2PB1N2/PP3PPP/RN1Q1RK1 w kq - 9 9,d3g6,0
r3kb1r/pp1b2pp/1qn1p1p1/2ppP1B1/3P4/2P2N2/PP3PPP/RN1Q1RK1 w kq - 0 10,d4c5,0
r3kb1r/pp1b2pp/2n1p1p1/2PpP1B1/8/2P2N2/Pq3PPP/RN1Q1RK1 w kq - 0 11,b1d2,0
r3kb1r/pp1b2pp/2n1p1p1/2PpP1B1/8/2q2N2/P2N1PPP/R2Q1RK1 w kq - 0 12,g5e3,0
r3k2r/pp1bb1pp/2n1p1p1/2PpP3/8/2q1BN2/P2N1PPP/R2Q1RK1 w kq - 2 13,d2b3,0
r4rk1/pp1bb1pp/2n1p1p1/2PpP3/8/1Nq1BN2/P4PPP/R2Q1RK1 w - - 4 14,b3d4,0
1r3rk1/pp1bb1pp/2n1p1p1/2PpP3/3N4/2q1BN2/P4PPP/R2Q1RK1 w - - 6 15,d4c6,0
1r3rk1/p2bb1pp/2p1p1p1/2PpP3/8/2q1BN2/P4PPP/R2Q1RK1 w - - 0 16,a1b1,0
1r3rk1/p2bb1pp/2p1p1p1/2PpP3/2q5/4BN2/P4PPP/1R1Q1RK1 w - - 2 17,b1c1,0
1r3rk1/p2bb1pp/q1p1p1p1/2PpP3/8/4BN2/P4PPP/2RQ1RK1 w - - 4 18,c1b1,0
5rk1/pr1bb1pp/q1p1p1p1/2PpP3/8/4BN2/P4PPP/1R1Q1RK1 w - - 6 19,b1b7,0
5rk1/pq1bb1pp/2p1p1p1/2PpP3/8/4BN2/P4PPP/3Q1RK1 w - - 0 20,d1a4,0
5rk1/1q1bb1pp/p1p1p1p1/2PpP3/Q7/4BN2/P4PPP/5RK1 w - - 0 21,f3d4,0
1r4k1/1q1bb1pp/p1p1p1p1/2PpP3/Q2N4/4B3/P4PPP/5RK1 w - - 2 22,f1c1,0
1r1b2k1/1q1b2pp/p1p1p1p1/2PpP3/Q2N4/4B3/P4PPP/2R3K1 w - - 4 23,h2h3,0
1r1b2k1/1q1b2pp/2p1p1p1/p1PpP3/Q2N4/4B2P/P4PP1/2R3K1 w - - 0 24,a2a3,0
1r4k1/1qbb2pp/2p1p1p1/p1PpP3/Q2N4/P3B2P/5PP1/2R3K1 w - - 1 25,f2f4,0
1r4k1/2bb2pp/2p1p1p1/p1PpP3/Q2N1P2/P3B2P/1q4P1/2R3K1 w - - 1 26,g1h2,0
1r4k1/2bb2pp/2p1p3/p1PpP1p1/Q2N1P2/P3B2P/1q4PK/2R5 w - - 0 27,c1f1,0
1r4k1/2bb2pp/2p1p3/p1PpP3/Q2N1p2/P3B2P/1q4PK/5R2 w - - 0 28,e3f4,0
5rk1/2bb2pp/2p1p3/p1PpP3/Q2N1B2/P6P/1q4PK/5R2 w - - 1 29,d4e6,0
6k1/2bb2pp/2p1N3/p1PpP3/Q4r2/P6P/1q4PK/5R2 w - - 0 30,e6f4,0
6k1/2bb2pp/2p5/p1Ppq3/Q4N2/P6P/6PK/5R2 w - - 0 31,h3h4,0
6k1/2bb2p1/2p4p/p1Ppq3/Q4N1P/P7/6PK/5R2 w - - 0 32,h2g1,0
6k1/2b3p1/2p4p/p1Ppqb2/Q4N1P/P7/6P1/5RK1 w - - 2 33,g2g3,0
6k1/2b3p1/2p4p/p1Pp1b2/Q4N1P/P3q1P1/8/5RK1 w - - 1 34,g1g2,0
6k1/2b3p1/2p4p/p1Pp4/Q3bN1P/P3q1P1/6K1/5R2 w - - 3 35,g2h3,0
6k1/2b3p1/2p4p/p1Pp1b2/Q4N1P/P3q1PK/8/5R2 w - - 5 36,h3g2,0
6k1/2b3p1/2p4p/p1Pp4/Q3bN1P/P3q1P1/6K1/5R2 w - - 7 37,g2h3,0
6k1/2b3p1/2p4p/p1Pp4/Q3bN1P/P5PK/3q4/5R2 w - - 9 38,a4d1,0
6k1/6p1/2p4p/p1Pp4/4bb1P/P5PK/3q4/3Q1R2 w - - 0 39,d1d2,0
6k1/6p1/2p4p/p1Pp4/4b2P/P5PK/3b4/5R2 w - - 0 40,g3g4,0
6k1/6p1/2p4p/p1P5/3pb1PP/P6K/3b4/5R2 w - - 0 41,h3g3,0
6k1/6p1/2p4p/p1P5/3pb1PP/P3b1K1/8/5R2 w - - 2 42,h4h5,0
6k1/6p1/2p4p/p1P4P/4b1P1/P2pb1K1/8/5R2 w - - 0 43,f1e1,0
6k1/6p1/2p4p/p1P4P/4b1P1/P3b1K1/3p4/4R3 w - - 0 44,e1e3,0
6k1/6p1/2p4p/p1P4P/4b1P1/P3R1K1/8/3q4 w - - 0 45,e3e4,0
6k1/6p1/2p4p/p1P4P/4R1P1/P2q2K1/8/8 w - - 1 46,g3f4,0
6k1/6p1/2p4p/p1P4P/4RKP1/q7/8/8 w - - 0 47,e4e8,0
4R3/5kp1/2p4p/p1P4P/5KP1/q7/8/8 w - - 2 48,e8a8,0
R7/5kp1/2p4p/p1q4P/5KP1/8/8/8 w - - 0 49,f4g3,0
R7/5kp1/2p4p/p6P/3q2P1/6K1/8/8 w - - 2 50,g3f3,0
R7/5kp1/2p4p/7P/p2q2P1/5K2/8/8 w - - 0 51,f3g2,0
R7/5kp1/2p4p/7P/p5q1/8/6K1/8 w - - 0 52,g2f2,0
R7/5kp1/2p4p/7P/p2q4/8/5K2/8 w - - 2 53,f2f1,0
R7/5kp1/2p4p/7P/p7/3q4/8/5K2 w - - 4 54,f1g2,0
R7/5kp1/2p4p/7P/8/p2q4/6K1/8 w - - 0 55,a8a7,0
8/R5p1/2p2k1p/7P/8/p2q4/6K1/8 w - - 2 56,a7a8,0
R7/6p1/2p2k1p/7P/8/3q4/p5K1/8 w - - 0 57,g2f2,0
R7/6p1/2p2k1p/7P/8/3q4/5K2/q7 w - - 0 58,a8a1,0
8/6p1/2p2k1p/7P/3q4/8/5K2/R7 w - - 1 59,f2e2,0
8/6p1/2p2k1p/7P/8/8/4K3/q7 w - - 0 60,e2d3,0
8/6p1/2p4p/4k2P/8/3K4/8/q7 w - - 2 61,d3c4,0
8/6p1/2p4p/4k2P/2K5/8/8/5q2 w - - 4 62,c4c3,0
8/6p1/2p4p/4k2P/8/2K5/4q3/8 w - - 6 63,c3b4,0
8/6p1/2p4p/4k2P/1K6/3q4/8/8 w - - 8 64,b4a4,0
8/6p1/2p4p/4k2P/K7/8/8/1q6 w - - 10 65,a4a3,0
8/6p1/7p/2p1k2P/8/K7/8/1q6 w - - 0 66,a3a4,0
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e7e6,1
rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,d7d5,1
rnbqkbnr/ppp2ppp/4p3/3pP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3,c7c5,1
rnbqkbnr/pp3ppp/4p3/2ppP3/3P4/2P5/PP3PPP/RNBQKBNR b KQkq - 0 4,g8e7,1
rnbqkb1r/pp2nppp/4p3/2ppP3/3P4/2P2N2/PP3PPP/RNBQKB1R b KQkq - 2 5,b8c6,1
r1bqkb1r/pp2nppp/2n1p3/2ppP3/3P4/2PB1N2/PP3PPP/RNBQK2R b KQkq - 4 6,c8d7,1
r2qkb1r/pp1bnppp/2n1p3/2ppP3/3P4/2PB1N2/PP3PPP/RNBQ1RK1 b kq - 6 7,e7g6,1
r2qkb1r/pp1b1ppp/2n1p1n1/2ppP1B1/3P4/2PB1N2/PP3PPP/RN1Q1RK1 b kq - 8 8,d8b6,1
r3kb1r/pp1b1ppp/1qn1p1B1/2ppP1B1/3P4/2P2N2/PP3PPP/RN1Q1RK1 b kq - 0 9,f7g6,1
r3kb1r/pp1b2pp/1qn1p1p1/2PpP1B1/8/2P2N2/PP3PPP/RN1Q1RK1 b kq - 0 10,b6b2,1
r3kb1r/pp1b2pp/2n1p1p1/2PpP1B1/8/2P2N2/Pq1N1PPP/R2Q1RK1 b kq - 1 11,b2c3,1
r3kb1r/pp1b2pp/2n1p1p1/2PpP3/8/2q1BN2/P2N1PPP/R2Q1RK1 b kq - 1 12,f8e7,1
r3k2r/pp1bb1pp/2n1p1p1/2PpP3/8/1Nq1BN2/P4PPP/R2Q1RK1 b kq - 3 13,e8g8,1
r4rk1/pp1bb1pp/2n1p1p1/2PpP3/3N4/2q1BN2/P4PPP/R2Q1RK1 b - - 5 14,a8b8,1
1r3rk1/pp1bb1pp/2N1p1p1/2PpP3/8/2q1BN2/P4PPP/R2Q1RK1 b - - 0 15,b7c6,1
1r3rk1/p2bb1pp/2p1p1p1/2PpP3/8/2q1BN2/P4PPP/1R1Q1RK1 b - - 1 16,c3c4,1
1r3rk1/p2bb1pp/2p1p1p1/2PpP3/2q5/4BN2/P4PPP/2RQ1RK1 b - - 3 17,c4a6,1
1r3rk1/p2bb1pp/q1p1p1p1/2PpP3/8/4BN2/P4PPP/1R1Q1RK1 b - - 5 18,b8b7,1
5rk1/pR1bb1pp/q1p1p1p1/2PpP3/8/4BN2/P4PPP/3Q1RK1 b - - 0 19,a6b7,1
5rk1/pq1bb1pp/2p1p1p1/2PpP3/Q7/4BN2/P4PPP/5RK1 b - - 1 20,a7a6,1
5rk1/1q1bb1pp/p1p1p1p1/2PpP3/Q2N4/4B3/P4PPP/5RK1 b - - 1 21,f8b8,1
1r4k1/1q1bb1pp/p1p1p1p1/2PpP3/Q2N4/4B3/P4PPP/2R3K1 b - - 3 22,e7d8,1
1r1b2k1/1q1b2pp/p1p1p1p1/2PpP3/Q2N4/4B2P/P4PP1/2R3K1 b - - 0 23,a6a5,1
1r1b2k1/1q1b2pp/2p1p1p1/p1PpP3/Q2N4/P3B2P/5PP1/2R3K1 b - - 0 24,d8c7,1
1r4k1/1qbb2pp/2p1p1p1/p1PpP3/Q2N1P2/P3B2P/6P1/2R3K1 b - - 0 25,b7b2,1
1r4k1/2bb2pp/2p1p1p1/p1PpP3/Q2N1P2/P3B2P/1q4PK/2R5 b - - 2 26,g6g5,1
1r4k1/2bb2pp/2p1p3/p1PpP1p1/Q2N1P2/P3B2P/1q4PK/5R2 b - - 1 27,g5f4,1
1r4k1/2bb2pp/2p1p3/p1PpP3/Q2N1B2/P6P/1q4PK/5R2 b - - 0 28,b8f8,1
5rk1/2bb2pp/2p1N3/p1PpP3/Q4B2/P6P/1q4PK/5R2 b - - 0 29,f8f4,1
6k1/2bb2pp/2p5/p1PpP3/Q4N2/P6P/1q4PK/5R2 b - - 0 30,b2e5,1
6k1/2bb2pp/2p5/p1Ppq3/Q4N1P/P7/6PK/5R2 b - - 0 31,h7h6,1
6k1/2bb2p1/2p4p/p1Ppq3/Q4N1P/P7/6P1/5RK1 b - - 1 32,d7f5,1
6k1/2b3p1/2p4p/p1Ppqb2/Q4N1P/P5P1/8/5RK1 b - - 0 33,e5e3,1
6k1/2b3p1/2p4p/p1Pp1b2/Q4N1P/P3q1P1/6K1/5R2 b - - 2 34,f5e4,1
6k1/2b3p1/2p4p/p1Pp4/Q3bN1P/P3q1PK/8/5R2 b - - 4 35,e4f5,1
6k1/2b3p1/2p4p/p1Pp1b2/Q4N1P/P3q1P1/6K1/5R2 b - - 6 36,f5e4,1
6k1/2b3p1/2p4p/p1Pp4/Q3bN1P/P3q1PK/8/5R2 b - - 8 37,e3d2,1
6k1/2b3p1/2p4p/p1Pp4/4bN1P/P5PK/3q4/3Q1R2 b - - 10 38,c7f4,1
6k1/6p1/2p4p/p1Pp4/4bb1P/P5PK/3Q4/5R2 b - - 0 39,f4d2,1
6k1/6p1/2p4p/p1Pp4/4b1PP/P6K/3b4/5R2 b - - 0 40,d5d4,1
6k1/6p1/2p4p/p1P5/3pb1PP/P5K1/3b4/5R2 b - - 1 41,d2e3,1
6k1/6p1/2p4p/p1P4P/3pb1P1/P3b1K1/8/5R2 b - - 0 42,d4d3,1
6k1/6p1/2p4p/p1P4P/4b1P1/P2pb1K1/8/4R3 b - - 1 43,d3d2,1
6k1/6p1/2p4p/p1P4P/4b1P1/P3R1K1/3p4/8 b - - 0 44,d2d1q,1
6k1/6p1/2p4p/p1P4P/4R1P1/P5K1/8/3q4 b - - 0 45,d1d3,1
6k1/6p1/2p4p/p1P4P/4RKP1/P2q4/8/8 b - - 2 46,d3a3,1
4R1k1/6p1/2p4p/p1P4P/5KP1/q7/8/8 b - - 1 47,g8f7,1
R7/5kp1/2p4p/p1P4P/5KP1/q7/8/8 b - - 3 48,a3c5,1
R7/5kp1/2p4p/p1q4P/6P1/6K1/8/8 b - - 1 49,c5d4,1
R7/5kp1/2p4p/p6P/3q2P1/5K2/8/8 b - - 3 50,a5a4,1
R7/5kp1/2p4p/7P/p2q2P1/8/6K1/8 b - - 1 51,d4g4,1
R7/5kp1/2p4p/7P/p5q1/8/5K2/8 b - - 1 52,g4d4,1
R7/5kp1/2p4p/7P/p2q4/8/8/5K2 b - - 3 53,d4d3,1
R7/5kp1/2p4p/7P/p7/3q4/6K1/8 b - - 5 54,a4a3,1
8/R4kp1/2p4p/7P/8/p2q4/6K1/8 b - - 1 55,f7f6,1
R7/6p1/2p2k1p/7P/8/p2q4/6K1/8 b - - 3 56,a3a2,1
R7/6p1/2p2k1p/7P/8/3q4/p4K2/8 b - - 1 57,a2a1q,1
8/6p1/2p2k1p/7P/8/3q4/5K2/R7 b - - 0 58,d3d4,1
8/6p1/2p2k1p/7P/3q4/8/4K3/R7 b - - 2 59,d4a1,1
8/6p1/2p2k1p/7P/8/3K4/8/q7 b - - 1 60,f6e5,1
8/6p1/2p4p/4k2P/2K5/8/8/q7 b - - 3 61,a1f1,1
8/6p1/2p4p/4k2P/8/2K5/8/5q2 b - - 5 62,f1e2,1
8/6p1/2p4p/4k2P/1K6/8/4q3/8 b - - 7 63,e2d3,1
8/6p1/2p4p/4k2P/K7/3q4/8/8 b - - 9 64,d3b1,1
8/6p1/2p4p/4k2P/8/K7/8/1q6 b - - 11 65,c6c5,1
8/6p1/7p/2p1k2P/K7/8/8/1q6 b - - 1 66,b1b4,1
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,e2e4,1
rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,d2d4,1
rnbqkbnr/pp2pppp/2p5/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,b1c3,1
rnbqkbnr/pp2pppp/2p5/8/3Pp3/2N5/PPP2PPP/R1BQKBNR w KQkq - 0 4,c3e4,1
rnbqkb1r/pp2pppp/2p2n2/8/3PN3/8/PPP2PPP/R1BQKBNR w KQkq - 1 5,e4f6,1
rnbqkb1r/pp2pp1p/2p2p2/8/3P4/8/PPP2PPP/R1BQKBNR w KQkq - 0 6,g1f3,1
rnbqkb1r/pp3p1p/2p2p2/4p3/3P4/5N2/PPP2PPP/R1BQKB1R w KQkq - 0 7,f1d3,1
rnbqkbr1/pp3p1p/2p2p2/4p3/3P4/3B1N2/PPP2PPP/R1BQK2R w KQq - 2 8,e1g1,1
rn1qkbr1/pp3p1p/2p2p2/4p3/3P4/3B1N1b/PPP2PPP/R1BQ1RK1 w q - 4 9,c1g5,1
rn1qkbr1/pp3p1p/2p2p2/4p1B1/3P2b1/3B1N2/PPP2PPP/R2Q1RK1 w q - 6 10,g5h4,1
r2qkbr1/pp1n1p1p/2p2p2/4p3/3P2bB/3B1N2/PPP2PPP/R2Q1RK1 w q - 8 11,h4g3,1
r3kbr1/pp1n1p1p/1qp2p2/4p3/3P2b1/3B1NB1/PPP2PPP/R2Q1RK1 w q - 10 12,c2c3,1
r3kbr1/pp1n1p2/1qp2p2/4p2p/3P2b1/2PB1NB1/PP3PPP/R2Q1RK1 w q - 0 13,d3e2,1
2kr1br1/pp1n1p2/1qp2p2/4p2p/3P2b1/2P2NB1/PP2BPPP/R2Q1RK1 w - - 2 14,d1c2,1
2kr1b1r/pp1n1p2/1qp2p2/4p2p/3P2b1/2P2NB1/PPQ1BPPP/R4RK1 w - - 4 15,h2h3,1
2kr1b1r/pp1n1p2/1qp1bp2/4p2p/3P4/2P2NBP/PPQ1BPP1/R4RK1 w - - 1 16,f1d1,1
2kr1br1/pp1n1p2/1qp1bp2/4p2p/3P4/2P2NBP/PPQ1BPP1/R2R2K1 w - - 3 17,g1h1,1
2kr1br1/ppqn1p2/2p1bp2/4p2p/3P4/2P2NBP/PPQ1BPP1/R2R3K w - - 5 18,b2b4,1
2kr2r1/ppqn1p2/2pbbp2/4p2p/1P1P4/2P2NBP/P1Q1BPP1/R2R3K w - - 1 19,b4b5,1
2kr2r1/ppqn1p2/2pbbp2/1P5p/3Pp3/2P2NBP/P1Q1BPP1/R2R3K w - - 0 20,g3d6,1
2kr2r1/pp1n1p2/2pqbp2/1P5p/3Pp3/2P2N1P/P1Q1BPP1/R2R3K w - - 0 21,c2e4,1
2kr2r1/pp1n1p2/2pq1p2/1P1b3p/3PQ3/2P2N1P/P3BPP1/R2R3K w - - 1 22,e4f5,1
2k1r1r1/pp1n1p2/2pq1p2/1P1b1Q1p/3P4/2P2N1P/P3BPP1/R2R3K w - - 3 23,d1e1,1
2k1r1r1/pp1n1p2/3q1p2/1p1b1Q1p/3P4/2P2N1P/P3BPP1/R3R2K w - - 0 24,e2b5,1
2k1r1r1/1p1n1p2/p2q1p2/1B1b1Q1p/3P4/2P2N1P/P4PP1/R3R2K w - - 0 25,b5f1,1
2k1r1r1/1p1n1p2/p1q2p2/3b1Q1p/3P4/2P2N1P/P4PP1/R3RB1K w - - 2 26,f5h5,1
2k1r1r1/3n1p2/p1q2p2/1p1b3Q/3P4/2P2N1P/P4PP1/R3RB1K w - - 0 27,a2a4,1
2k3r1/3n1p2/p1q2p2/1p1b3Q/P2P4/2P2N1P/5PP1/R3rB1K w - - 0 28,a1e1,1
2k3r1/3n1p2/p1q2p2/3b3Q/p2P4/2P2N1P/5PP1/4RB1K w - - 0 29,h5h7,1
2k2r2/3n1p1Q/p1q2p2/3b4/p2P4/2P2N1P/5PP1/4RB1K w - - 2 30,h7f5,1
3k1r2/3n1p2/p1q2p2/3b1Q2/p2P4/2P2N1P/5PP1/4RB1K w - - 4 31,c3c4,1
3k1r2/3n1p2/p1q2p2/5Q2/p1PP4/5b1P/5PP1/4RB1K w - - 0 32,g2f3,1
3kr3/3n1p2/p1q2p2/5Q2/p1PP4/5P1P/5P2/4RB1K w - - 1 33,e1c1,1
3kr3/3n1p2/p2q1p2/5Q2/p1PP4/5P1P/5P2/2R2B1K w - - 3 34,c4c5,1
3kr3/3n1p2/p4p2/2P2Q2/p2q4/5P1P/5P2/2R2B1K w - - 0 35,c5c6,1
3kr3/5p2/pnP2p2/5Q2/p2q4/5P1P/5P2/2R2B1K w - - 1 36,c6c7,1
4r3/2P1kp2/pn3p2/5Q2/p2q4/5P1P/5P2/2R2B1K w - - 1 37,f1a6,1
4rk2/2P2p2/Bn3p2/5Q2/p2q4/5P1P/5P2/2R4K w - - 1 38,f5h5,1
4rk2/2P2p2/Bn3p2/7Q/p7/5P1P/3q1P2/2R4K w - - 3 39,h5c5,1
