state,move,class
rnb2bnr/p2pk3/2p3p1/1pK2p1p/P4P1P/2P5/4P3/RNB2BNR w - - 0 15,a1a3,0
rnb3nr/p2pk1b1/2p3p1/1pK2p1p/P4P1P/R1P5/4P3/1NB2BNR w - - 2 16,c5b4,0
rnb3nr/p2pk3/2p3p1/1p2bp1p/PK3P1P/R1P5/4P3/1NB2BNR w - - 4 17,a3a2,0
rnb3nr/p2pk3/2p3p1/1p3p1p/PK3P1P/2b5/R3P3/1NB2BNR w - - 0 18,b4a3,0
rnb3nr/p2pk3/2p3p1/1p3p1p/P4P1P/K7/Rb2P3/1NB2BNR w - - 2 19,a3b4,0
rnb3nr/p2pk3/2p3p1/1p3p1p/PK3P1P/2b5/R3P3/1NB2BNR w - - 4 20,b4a3,0
rnb3nr/p2p4/2pk2p1/1p3p1p/P4P1P/K1b5/R3P3/1NB2BNR w - - 6 21,a2d2,0
rnb3nr/p2p4/2p1k1p1/1p3p1p/P4P1P/K1b5/3RP3/1NB2BNR w - - 8 22,d2d6,0
rnb3nr/p2p1k2/2pR2p1/1p3p1p/P4P1P/K1b5/4P3/1NB2BNR w - - 10 23,d6f6,0
rnb1k1nr/p2p4/2p2Rp1/1p3p1p/P4P1P/K1b5/4P3/1NB2BNR w - - 12 24,f6f8,0
rnb2Rnr/p2pk3/2p3p1/1p3p1p/P4P1P/K1b5/4P3/1NB2BNR w - - 14 25,f8f7,0
rnbk2nr/p2p1R2/2p3p1/1p3p1p/P4P1P/K1b5/4P3/1NB2BNR w - - 16 26,f7d7,0
rnb1k1nr/p2R4/2p3p1/1p3p1p/P4P1P/K1b5/4P3/1NB2BNR w - - 1 27,d7e7,0
rnb2knr/p3R3/2p3p1/1p3p1p/P4P1P/K1b5/4P3/1NB2BNR w - - 3 28,e7f7,0
rnb1k1nr/p4R2/2p3p1/1p3p1p/P4P1P/K1b5/4P3/1NB2BNR w - - 5 29,f7e7,0
rnbk2nr/p3R3/2p3p1/1p3p1p/P4P1P/K1b5/4P3/1NB2BNR w - - 7 30,e7d7,0
rnb1k1nr/p2R4/2p3p1/1p3p1p/P4P1P/K1b5/4P3/1NB2BNR w - - 9 31,d7e7,0
rnbk2nr/p3R3/2p3p1/1p3p1p/P4P1P/K1b5/4P3/1NB2BNR w - - 11 32,e7d7,0
rnb1k1nr/p2R4/2p3p1/1p3p1p/P4P1P/K1b5/4P3/1NB2BNR w - - 13 33,d7e7,0
rnb2knr/p3R3/2p3p1/1p3p1p/P4P1P/K1b5/4P3/1NB2BNR w - - 15 34,e7f7,0
rnb1k1nr/p4R2/2p3p1/1p3p1p/P4P1P/K1b5/4P3/1NB2BNR w - - 17 35,f7e7,0
rnbk2nr/p3R3/2p3p1/1p3p1p/P4P1P/K1b5/4P3/1NB2BNR w - - 19 36,e7d7,0
rnb1k1nr/p2R4/2p3p1/1p3p1p/P4P1P/K1b5/4P3/1NB2BNR w - - 21 37,d7e7,0
rnb1k2r/p3n3/2p3p1/1p3p1p/P4P1P/K1b5/4P3/1NB2BNR w - - 0 38,b1d2,0
rn2k2r/p3n3/2p1b1p1/1p3p1p/P4P1P/K1b5/3NP3/2B2BNR w - - 2 39,d2b3,0
r3k2r/p3n3/n1p1b1p1/1p3p1p/P4P1P/KNb5/4P3/2B2BNR w - - 4 40,c1d2,0
r3k2r/p3n3/n1p1b3/1p3ppp/P4P1P/KNb5/3BP3/5BNR w - - 0 41,h1h3,0
r1n1k2r/p7/n1p1b3/1p3ppp/P4P1P/KNb4R/3BP3/5BN1 w - - 2 42,h3h2,0
r1n4r/p3k3/n1p1b3/1p3ppp/P4P1P/KNb5/3BP2R/5BN1 w - - 4 43,h2h1,0
r1n4r/p3kb2/n1p5/1p3ppp/P4P1P/KNb5/3BP3/5BNR w - - 6 44,d2c1,0
r1n4r/p3kb2/n1p5/1p3p1p/P4p1P/KNb5/4P3/2B2BNR w - - 0 45,h1h3,0
r1n5/p3kb1r/n1p5/1p3p1p/P4p1P/KNb4R/4P3/2B2BN1 w - - 2 46,h3g3,0
r1n5/p3kb1r/n7/1pp2p1p/P4p1P/KNb3R1/4P3/2B2BN1 w - - 0 47,g3g8,0
r1n3R1/p3kb1r/n7/1pp2p1p/P6P/KNb2p2/4P3/2B2BN1 w - - 0 48,g8f8,0
r1n2R2/p3kb1r/n7/1pp2p1p/P6P/KN3p2/3bP3/2B2BN1 w - - 2 49,f1h3,0
r1n2Rb1/p3k2r/n7/1pp2p1p/P6P/KN3p1B/3bP3/2B3N1 w - - 4 50,f8f7,0
r1n5/p3kb1r/n7/1pp2p1p/P6P/KN3p1B/3bP3/2B3N1 w - - 0 51,e2e3,0
r1n5/p3kb2/n6r/1pp2p1p/P6P/KN2Pp1B/3b4/2B3N1 w - - 1 52,e3e4,0
r1n5/p1n1kb2/7r/1pp2p1p/P3P2P/KN3p1B/3b4/2B3N1 w - - 1 53,h3g2,0
r1nk4/p1n2b2/7r/1pp2p1p/P3P2P/KN3p2/3b2B1/2B3N1 w - - 3 54,c1b2,0
r1nk4/p1n2b1r/8/1pp2p1p/P3P2P/KN3p2/1B1b2B1/6N1 w - - 5 55,g1h3,0
r1nk4/p1n2b1r/8/1pp2p1p/P3P2P/KNb2p1N/1B4B1/8 w - - 7 56,h3f4,0
r1n5/p1nk1b1r/8/1pp2p1p/P3PN1P/KNb2p2/1B4B1/8 w - - 9 57,f4e6,0
r1n5/p1nk3r/4b3/1pp2p1p/P3P2P/KNb2p2/1B4B1/8 w - - 0 58,a3a2,0
r1n5/p1nk3r/4b3/1pp2p1p/P3P2P/1N3p2/KB4B1/4b3 w - - 2 59,b2h8,0
r1n4B/p1nk2r1/4b3/1pp2p1p/P3P2P/1N3p2/K5B1/4b3 w - - 4 60,a2a3,0
r1n4B/p1nk4/4b3/1pp2p1p/P3P2P/KN3p2/6r1/4b3 w - - 0 61,a4b5,0
r1n4B/p1nk4/4b3/1Pp2p1p/1b2P2P/KN3p2/6r1/8 w - - 1 62,a3a4,0
rnbqkbnr/pppppppp/8/8/5P2/8/PPPPP1PP/RNBQKBNR b KQkq - 0 1,f7f5,1
rnbqkbnr/ppppp1pp/8/5p2/5P2/2P5/PP1PP1PP/RNBQKBNR b KQkq - 0 2,e7e6,1
rnbqkbnr/pppp2pp/4p3/5p2/5P2/1QP5/PP1PP1PP/RNB1KBNR b KQkq - 1 3,d8f6,1
rnb1kbnr/pppp2pp/4Qq2/5p2/5P2/2P5/PP1PP1PP/RNB1KBNR b KQkq - 0 4,e8d8,1
rnbk1bnr/ppppQ1pp/5q2/5p2/5P2/2P5/PP1PP1PP/RNB1KBNR b KQ - 2 5,d8e7,1
rnb2bnr/ppppk1pp/5q2/5p2/5P2/2P3P1/PP1PP2P/RNB1KBNR b KQ - 0 6,f6h4,1
rnb2bnr/ppppk1pp/8/5p2/P4P1q/2P3P1/1P1PP2P/RNB1KBNR b KQ - 0 7,h4g3,1
rnb2bnr/ppppk1pp/8/5p2/P4P2/2P3q1/1P1PP2P/RNBK1BNR b - - 1 8,g3e1,1
rnb2bnr/ppppk1pp/8/5p2/P4P2/2P5/1PKPP2P/RNB1qBNR b - - 3 9,e1d2,1
rnb2bnr/ppppk1pp/8/5p2/P4P2/1KP5/1P1qP2P/RNB2BNR b - - 1 10,d2c3,1
rnb2bnr/ppppk1pp/8/5p2/P4P2/1KP5/4P2P/RNB2BNR b - - 0 11,c7c6,1
rnb2bnr/pp1pk1pp/2p5/5p2/P1K2P2/2P5/4P2P/RNB2BNR b - - 1 12,h7h5,1
rnb2bnr/pp1pk1p1/2p5/2K2p1p/P4P2/2P5/4P2P/RNB2BNR b - - 1 13,g7g6,1
rnb2bnr/pp1pk3/2p3p1/2K2p1p/P4P1P/2P5/4P3/RNB2BNR b - - 0 14,b7b5,1
rnb2bnr/p2pk3/2p3p1/1pK2p1p/P4P1P/R1P5/4P3/1NB2BNR b - - 1 15,f8g7,1
rnb3nr/p2pk1b1/2p3p1/1p3p1p/PK3P1P/R1P5/4P3/1NB2BNR b - - 3 16,g7e5,1
rnb3nr/p2pk3/2p3p1/1p2bp1p/PK3P1P/2P5/R3P3/1NB2BNR b - - 5 17,e5c3,1
rnb3nr/p2pk3/2p3p1/1p3p1p/P4P1P/K1b5/R3P3/1NB2BNR b - - 1 18,c3b2,1
rnb3nr/p2pk3/2p3p1/1p3p1p/PK3P1P/8/Rb2P3/1NB2BNR b - - 3 19,b2c3,1
rnb3nr/p2pk3/2p3p1/1p3p1p/P4P1P/K1b5/R3P3/1NB2BNR b - - 5 20,e7d6,1
rnb3nr/p2p4/2pk2p1/1p3p1p/P4P1P/K1b5/3RP3/1NB2BNR b - - 7 21,d6e6,1
rnb3nr/p2p4/2pRk1p1/1p3p1p/P4P1P/K1b5/4P3/1NB2BNR b - - 9 22,e6f7,1
rnb3nr/p2p1k2/2p2Rp1/1p3p1p/P4P1P/K1b5/4P3/1NB2BNR b - - 11 23,f7e8,1
rnb1kRnr/p2p4/2p3p1/1p3p1p/P4P1P/K1b5/4P3/1NB2BNR b - - 13 24,e8e7,1
rnb3nr/p2pkR2/2p3p1/1p3p1p/P4P1P/K1b5/4P3/1NB2BNR b - - 15 25,e7d8,1
rnbk2nr/p2R4/2p3p1/1p3p1p/P4P1P/K1b5/4P3/1NB2BNR b - - 0 26,d8e8,1
rnb1k1nr/p3R3/2p3p1/1p3p1p/P4P1P/K1b5/4P3/1NB2BNR b - - 2 27,e8f8,1
rnb2knr/p4R2/2p3p1/1p3p1p/P4P1P/K1b5/4P3/1NB2BNR b - - 4 28,f8e8,1
rnb1k1nr/p3R3/2p3p1/1p3p1p/P4P1P/K1b5/4P3/1NB2BNR b - - 6 29,e8d8,1
rnbk2nr/p2R4/2p3p1/1p3p1p/P4P1P/K1b5/4P3/1NB2BNR b - - 8 30,d8e8,1
rnb1k1nr/p3R3/2p3p1/1p3p1p/P4P1P/K1b5/4P3/1NB2BNR b - - 10 31,e8d8,1
rnbk2nr/p2R4/2p3p1/1p3p1p/P4P1P/K1b5/4P3/1NB2BNR b - - 12 32,d8e8,1
rnb1k1nr/p3R3/2p3p1/1p3p1p/P4P1P/K1b5/4P3/1NB2BNR b - - 14 33,e8f8,1
rnb2knr/p4R2/2p3p1/1p3p1p/P4P1P/K1b5/4P3/1NB2BNR b - - 16 34,f8e8,1
rnb1k1nr/p3R3/2p3p1/1p3p1p/P4P1P/K1b5/4P3/1NB2BNR b - - 18 35,e8d8,1
rnbk2nr/p2R4/2p3p1/1p3p1p/P4P1P/K1b5/4P3/1NB2BNR b - - 20 36,d8e8,1
rnb1k1nr/p3R3/2p3p1/1p3p1p/P4P1P/K1b5/4P3/1NB2BNR b - - 22 37,g8e7,1
rnb1k2r/p3n3/2p3p1/1p3p1p/P4P1P/K1b5/3NP3/2B2BNR b - - 1 38,c8e6,1
rn2k2r/p3n3/2p1b1p1/1p3p1p/P4P1P/KNb5/4P3/2B2BNR b - - 3 39,b8a6,1
r3k2r/p3n3/n1p1b1p1/1p3p1p/P4P1P/KNb5/3BP3/5BNR b - - 5 40,g6g5,1
r3k2r/p3n3/n1p1b3/1p3ppp/P4P1P/KNb4R/3BP3/5BN1 b - - 1 41,e7c8,1
r1n1k2r/p7/n1p1b3/1p3ppp/P4P1P/KNb5/3BP2R/5BN1 b - - 3 42,e8e7,1
r1n4r/p3k3/n1p1b3/1p3ppp/P4P1P/KNb5/3BP3/5BNR b - - 5 43,e6f7,1
r1n4r/p3kb2/n1p5/1p3ppp/P4P1P/KNb5/4P3/2B2BNR b - - 7 44,g5f4,1
r1n4r/p3kb2/n1p5/1p3p1p/P4p1P/KNb4R/4P3/2B2BN1 b - - 1 45,h8h7,1
r1n5/p3kb1r/n1p5/1p3p1p/P4p1P/KNb3R1/4P3/2B2BN1 b - - 3 46,c6c5,1
r1n3R1/p3kb1r/n7/1pp2p1p/P4p1P/KNb5/4P3/2B2BN1 b - - 1 47,f4f3,1
r1n2R2/p3kb1r/n7/1pp2p1p/P6P/KNb2p2/4P3/2B2BN1 b - - 1 48,c3d2,1
r1n2R2/p3kb1r/n7/1pp2p1p/P6P/KN3p1B/3bP3/2B3N1 b - - 3 49,f7g8,1
r1n3b1/p3kR1r/n7/1pp2p1p/P6P/KN3p1B/3bP3/2B3N1 b - - 5 50,g8f7,1
r1n5/p3kb1r/n7/1pp2p1p/P6P/KN2Pp1B/3b4/2B3N1 b - - 0 51,h7h6,1
r1n5/p3kb2/n6r/1pp2p1p/P3P2P/KN3p1B/3b4/2B3N1 b - - 0 52,a6c7,1
r1n5/p1n1kb2/7r/1pp2p1p/P3P2P/KN3p2/3b2B1/2B3N1 b - - 2 53,e7d8,1
r1nk4/p1n2b2/7r/1pp2p1p/P3P2P/KN3p2/1B1b2B1/6N1 b - - 4 54,h6h7,1
r1nk4/p1n2b1r/8/1pp2p1p/P3P2P/KN3p1N/1B1b2B1/8 b - - 6 55,d2c3,1
r1nk4/p1n2b1r/8/1pp2p1p/P3PN1P/KNb2p2/1B4B1/8 b - - 8 56,d8d7,1
r1n5/p1nk1b1r/4N3/1pp2p1p/P3P2P/KNb2p2/1B4B1/8 b - - 10 57,f7e6,1
r1n5/p1nk3r/4b3/1pp2p1p/P3P2P/1Nb2p2/KB4B1/8 b - - 1 58,c3e1,1
r1n4B/p1nk3r/4b3/1pp2p1p/P3P2P/1N3p2/K5B1/4b3 b - - 3 59,h7g7,1
r1n4B/p1nk2r1/4b3/1pp2p1p/P3P2P/KN3p2/6B1/4b3 b - - 5 60,g7g2,1
r1n4B/p1nk4/4b3/1Pp2p1p/4P2P/KN3p2/6r1/4b3 b - - 0 61,e1b4,1
r1n4B/p1nk4/4b3/1Pp2p1p/Kb2P2P/1N3p2/6r1/8 b - - 2 62,c8b6,1
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,c2c3,0
rnbqkbnr/pppp1ppp/8/4p3/8/2P5/PP1PPPPP/RNBQKBNR w KQkq - 0 2,d1b3,0
rnb1kbnr/pppp1ppp/8/4p3/7q/1QP5/PP1PPPPP/RNB1KBNR w KQkq - 2 3,b3e6,0
rnb1kb1r/ppppnppp/4Q3/4p3/7q/2P5/PP1PPPPP/RNB1KBNR w KQkq - 4 4,e6d7,0
rnb2b1r/pppknppp/8/4p3/7q/2P5/PP1PPPPP/RNB1KBNR w KQ - 0 5,g1h3,0
rnb2b1r/pppknppp/8/4p3/8/2P4N/PP1PPqPP/RNB1KB1R w KQ - 0 6,e1d1,0
rnb2b1r/pppknppp/8/4p3/8/2P4N/PP1Pq1PP/RNBK1B1R w - - 0 7,d1c2,0
rnb2b1r/pppknppp/8/4p3/8/2P4N/PPKq2PP/RNB2B1R w - - 0 8,c2b3,0
rnb2b1r/1ppknppp/8/p3p3/8/1KP4N/PP1q2PP/RNB2B1R w - - 0 9,b3a4,0
rnb2b1r/1ppknppp/8/p3p3/K7/2q4N/PP4PP/RNB2B1R w - - 0 10,c1d2,0
rnb2b1r/1ppknppp/8/p1q1p3/K7/7N/PP1B2PP/RN3B1R w - - 2 11,f1b5,0
rnbk1b1r/1pp1nppp/8/pBq1p3/K7/7N/PP1B2PP/RN5R w - - 4 12,b5a6,0
rnbk1b1r/2p1nppp/B7/ppq1p3/K7/7N/PP1B2PP/RN5R w - - 0 13,a6b5,0
rn1k1b1r/2p1nppp/8/pBq1p3/K7/7b/PP1B2PP/RN5R w - - 0 14,g2g3,0
rn1k1b1r/2p2ppp/6n1/pBq1p3/K7/6Pb/PP1B3P/RN5R w - - 1 15,g3g4,0
rnk2b1r/2p2ppp/6n1/pBq1p3/K5P1/7b/PP1B3P/RN5R w - - 1 16,b5c6,0
r1k2b1r/2pn1ppp/2B3n1/p1q1p3/K5P1/7b/PP1B3P/RN5R w - - 3 17,c6f3,0
1rk2b1r/2pn1ppp/6n1/p1q1p3/K5P1/5B1b/PP1B3P/RN5R w - - 5 18,f3b7,0
2k2b1r/1rpn1ppp/6n1/p1q1p3/K5P1/7b/PP1B3P/RN5R w - - 0 19,b2b4,0
2k2b1r/1rpn1ppp/6n1/p3p3/KPq3P1/7b/P2B3P/RN5R w - - 1 20,g4g5,0
2k4r/1rpn1ppp/6n1/p3p1P1/Kbq5/7b/P2B3P/RN5R w - - 0 21,d2b4,0
rnbqkbnr/pppppppp/8/8/8/2P5/PP1PPPPP/RNBQKBNR b KQkq - 0 1,e7e5,1
rnbqkbnr/pppp1ppp/8/4p3/8/1QP5/PP1PPPPP/RNB1KBNR b KQkq - 1 2,d8h4,1
rnb1kbnr/pppp1ppp/4Q3/4p3/7q/2P5/PP1PPPPP/RNB1KBNR b KQkq - 3 3,g8e7,1
rnb1kb1r/pppQnppp/8/4p3/7q/2P5/PP1PPPPP/RNB1KBNR b KQkq - 0 4,e8d7,1
rnb2b1r/pppknppp/8/4p3/7q/2P4N/PP1PPPPP/RNB1KB1R b KQ - 1 5,h4f2,1
rnb2b1r/pppknppp/8/4p3/8/2P4N/PP1PPqPP/RNBK1B1R b - - 1 6,f2e2,1
rnb2b1r/pppknppp/8/4p3/8/2P4N/PPKPq1PP/RNB2B1R b - - 1 7,e2d2,1
rnb2b1r/pppknppp/8/4p3/8/1KP4N/PP1q2PP/RNB2B1R b - - 1 8,a7a5,1
rnb2b1r/1ppknppp/8/p3p3/K7/2P4N/PP1q2PP/RNB2B1R b - - 1 9,d2c3,1
rnb2b1r/1ppknppp/8/p3p3/K7/2q4N/PP1B2PP/RN3B1R b - - 1 10,c3c5,1
rnb2b1r/1ppknppp/8/pBq1p3/K7/7N/PP1B2PP/RN5R b - - 3 11,d7d8,1
rnbk1b1r/1pp1nppp/B7/p1q1p3/K7/7N/PP1B2PP/RN5R b - - 5 12,b7b5,1
rnbk1b1r/2p1nppp/8/pBq1p3/K7/7N/PP1B2PP/RN5R b - - 0 13,c8h3,1
rn1k1b1r/2p1nppp/8/pBq1p3/K7/6Pb/PP1B3P/RN5R b - - 0 14,e7g6,1
rn1k1b1r/2p2ppp/6n1/pBq1p3/K5P1/7b/PP1B3P/RN5R b - - 0 15,d8c8,1
rnk2b1r/2p2ppp/2B3n1/p1q1p3/K5P1/7b/PP1B3P/RN5R b - - 2 16,b8d7,1
r1k2b1r/2pn1ppp/6n1/p1q1p3/K5P1/5B1b/PP1B3P/RN5R b - - 4 17,a8b8,1
1rk2b1r/1Bpn1ppp/6n1/p1q1p3/K5P1/7b/PP1B3P/RN5R b - - 6 18,b8b7,1
2k2b1r/1rpn1ppp/6n1/p1q1p3/KP4P1/7b/P2B3P/RN5R b - - 0 19,c5c4,1
2k2b1r/1rpn1ppp/6n1/p3p1P1/KPq5/7b/P2B3P/RN5R b - - 0 20,f8b4,1
2k4r/1rpn1ppp/6n1/p3p1P1/KBq5/7b/P6P/RN5R b - - 0 21,c4b4,1
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,c2c3,0
rnbqkbnr/ppppp1pp/5p2/8/8/2P5/PP1PPPPP/RNBQKBNR w KQkq - 0 2,d1b3,0
r1bqkbnr/ppppp1pp/2n2p2/8/8/1QP5/PP1PPPPP/RNB1KBNR w KQkq - 2 3,b3f7,0
r1bq1bnr/pppppkpp/2n2p2/8/8/2P5/PP1PPPPP/RNB1KBNR w KQ - 0 4,f2f3,0
r1bq1bnr/pppppkpp/5p2/8/1n6/2P2P2/PP1PP1PP/RNB1KBNR w KQ - 1 5,b2b3,0
r1bq1bnr/pppppkpp/5p2/8/8/1PPn1P2/P2PP1PP/RNB1KBNR w KQ - 1 6,e1d1,0
r1bq1bnr/ppp1pkpp/5p2/3p4/8/1PPn1P2/P2PP1PP/RNBK1BNR w - - 0 7,h2h3,0
r1bq1bnr/pp2pkpp/2p2p2/3p4/8/1PPn1P1P/P2PP1P1/RNBK1BNR w - - 0 8,a2a4,0
r1b2bnr/pp2pkpp/1qp2p2/3p4/P7/1PPn1P1P/3PP1P1/RNBK1BNR w - - 1 9,b3b4,0
r1b2bnr/pp2pkpp/2p2p2/q2p4/PP6/2Pn1P1P/3PP1P1/RNBK1BNR w - - 1 10,b1a3,0
r4bnr/pp2pkpp/2p2p2/q2p4/PP4b1/N1Pn1P1P/3PP1P1/R1BK1BNR w - - 3 11,e2e3,0
r4bnr/pp2pkpp/2p2p2/1q1p4/PP4b1/N1PnPP1P/3P2P1/R1BK1BNR w - - 1 12,a4a5,0
r4bnr/pp2pkpp/2p2p2/Pq1p4/1P4b1/N1P1PP1P/3P2P1/R1BKnBNR w - - 1 13,a3c4,0
r4bnr/pp2pkpp/2p2p2/P2p4/qPN3b1/2P1PP1P/3P2P1/R1BKnBNR w - - 3 14,d1e2,0
r4bnr/pp2pkpp/2p2p2/P2p4/1PN3b1/2P1PP1P/3PK1P1/R1BqnBNR w - - 5 15,e2f2,0
r4bnr/pp2pkpp/2p2p2/P2p4/1PN3b1/2P1Pn1P/3P1KP1/R1Bq1BNR w - - 0 16,f2g3,0
4rbnr/pp2pkpp/2p2p2/P2p4/1PN3b1/2P1PnKP/3P2P1/R1Bq1BNR w - - 2 17,c4e5,0
4rbnr/pp2p1pp/2p1kp2/P2pN3/1P4b1/2P1PnKP/3P2P1/R1Bq1BNR w - - 4 18,a1a4,0
4rbnr/pp2p1pp/2p2p2/P2pNk2/RP4b1/2P1PnKP/3P2P1/2Bq1BNR w - - 6 19,f1d3,0
4rbnr/pp2p1pp/2p2p2/P2pN1k1/RP4b1/2PBPnKP/3P2P1/2Bq2NR w - - 8 20,c1a3,0
rnbqkbnr/pppppppp/8/8/8/2P5/PP1PPPPP/RNBQKBNR b KQkq - 0 1,f7f6,1
rnbqkbnr/ppppp1pp/5p2/8/8/1QP5/PP1PPPPP/RNB1KBNR b KQkq - 1 2,b8c6,1
r1bqkbnr/pppppQpp/2n2p2/8/8/2P5/PP1PPPPP/RNB1KBNR b KQkq - 3 3,e8f7,1
r1bq1bnr/pppppkpp/2n2p2/8/8/2P2P2/PP1PP1PP/RNB1KBNR b KQ - 0 4,c6b4,1
r1bq1bnr/pppppkpp/5p2/8/1n6/1PP2P2/P2PP1PP/RNB1KBNR b KQ - 0 5,b4d3,1
r1bq1bnr/pppppkpp/5p2/8/8/1PPn1P2/P2PP1PP/RNBK1BNR b - - 2 6,d7d5,1
r1bq1bnr/ppp1pkpp/5p2/3p4/8/1PPn1P1P/P2PP1P1/RNBK1BNR b - - 0 7,c7c6,1
r1bq1bnr/pp2pkpp/2p2p2/3p4/P7/1PPn1P1P/3PP1P1/RNBK1BNR b - - 0 8,d8b6,1
r1b2bnr/pp2pkpp/1qp2p2/3p4/PP6/2Pn1P1P/3PP1P1/RNBK1BNR b - - 0 9,b6a5,1
r1b2bnr/pp2pkpp/2p2p2/q2p4/PP6/N1Pn1P1P/3PP1P1/R1BK1BNR b - - 2 10,c8g4,1
r4bnr/pp2pkpp/2p2p2/q2p4/PP4b1/N1PnPP1P/3P2P1/R1BK1BNR b - - 0 11,a5b5,1
r4bnr/pp2pkpp/2p2p2/Pq1p4/1P4b1/N1PnPP1P/3P2P1/R1BK1BNR b - - 0 12,d3e1,1
r4bnr/pp2pkpp/2p2p2/Pq1p4/1PN3b1/2P1PP1P/3P2P1/R1BKnBNR b - - 2 13,b5a4,1
r4bnr/pp2pkpp/2p2p2/P2p4/qPN3b1/2P1PP1P/3PK1P1/R1B1nBNR b - - 4 14,a4d1,1
r4bnr/pp2pkpp/2p2p2/P2p4/1PN3b1/2P1PP1P/3P1KP1/R1BqnBNR b - - 6 15,e1f3,1
r4bnr/pp2pkpp/2p2p2/P2p4/1PN3b1/2P1PnKP/3P2P1/R1Bq1BNR b - - 1 16,a8e8,1
4rbnr/pp2pkpp/2p2p2/P2pN3/1P4b1/2P1PnKP/3P2P1/R1Bq1BNR b - - 3 17,f7e6,1
4rbnr/pp2p1pp/2p1kp2/P2pN3/RP4b1/2P1PnKP/3P2P1/2Bq1BNR b - - 5 18,e6f5,1
4rbnr/pp2p1pp/2p2p2/P2pNk2/RP4b1/2PBPnKP/3P2P1/2Bq2NR b - - 7 19,f5g5,1
4rbnr/pp2p1pp/2p2p2/P2pN1k1/RP4b1/B1PBPnKP/3P2P1/3q2NR b - - 9 20,d1e1,1
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,c2c3,0
rnbqkbnr/p1pppppp/1p6/8/8/2P5/PP1PPPPP/RNBQKBNR w KQkq - 0 2,d1b3,0
rnbqkbnr/p2ppppp/1pp5/8/8/1QP5/PP1PPPPP/RNB1KBNR w KQkq - 0 3,b3f7,0
rnbq1bnr/p2ppkpp/1pp5/8/8/2P5/PP1PPPPP/RNB1KBNR w KQ - 0 4,f2f3,0
rnb2bnr/p1qppkpp/1pp5/8/8/2P2P2/PP1PP1PP/RNB1KBNR w KQ - 1 5,a2a3,0
rnb2bnr/p2ppkpp/1pp5/8/8/P1P2Pq1/1P1PP1PP/RNB1KBNR w KQ - 1 6,e1d1,0
rnb2bnr/p2ppkpp/1pp5/8/8/P1P2P2/1P1PP1PP/RNBKqBNR w - - 3 7,d1c2,0
rnb2bnr/p2ppkpp/1pp5/8/8/P1P2P2/1PKqP1PP/RNB2BNR w - - 0 8,c2b3,0
rnb2bnr/p2ppkpp/1pp5/3q4/8/PKP2P2/1P2P1PP/RNB2BNR w - - 2 9,c3c4,0
rn3bnr/p2ppkpp/bpp5/3q4/2P5/PK3P2/1P2P1PP/RNB2BNR w - - 1 10,b3a2,0
rn3b1r/p2ppkpp/bpp2n2/3q4/2P5/P4P2/KP2P1PP/RNB2BNR w - - 3 11,c1h6,0
rn3b1r/p2ppkpp/bpp2n1B/8/2q5/P4P2/KP2P1PP/RN3BNR w - - 0 12,b2b3,0
rnbqkbnr/pppppppp/8/8/8/2P5/PP1PPPPP/RNBQKBNR b KQkq - 0 1,b7b6,1
rnbqkbnr/p1pppppp/1p6/8/8/1QP5/PP1PPPPP/RNB1KBNR b KQkq - 1 2,c7c6,1
rnbqkbnr/p2ppQpp/1pp5/8/8/2P5/PP1PPPPP/RNB1KBNR b KQkq - 0 3,e8f7,1
rnbq1bnr/p2ppkpp/1pp5/8/8/2P2P2/PP1PP1PP/RNB1KBNR b KQ - 0 4,d8c7,1
rnb2bnr/p1qppkpp/1pp5/8/8/P1P2P2/1P1PP1PP/RNB1KBNR b KQ - 0 5,c7g3,1
rnb2bnr/p2ppkpp/1pp5/8/8/P1P2Pq1/1P1PP1PP/RNBK1BNR b - - 2 6,g3e1,1
rnb2bnr/p2ppkpp/1pp5/8/8/P1P2P2/1PKPP1PP/RNB1qBNR b - - 4 7,e1d2,1
rnb2bnr/p2ppkpp/1pp5/8/8/PKP2P2/1P1qP1PP/RNB2BNR b - - 1 8,d2d5,1
rnb2bnr/p2ppkpp/1pp5/3q4/2P5/PK3P2/1P2P1PP/RNB2BNR b - - 0 9,c8a6,1
rn3bnr/p2ppkpp/bpp5/3q4/2P5/P4P2/KP2P1PP/RNB2BNR b - - 2 10,g8f6,1
rn3b1r/p2ppkpp/bpp2n1B/3q4/2P5/P4P2/KP2P1PP/RN3BNR b - - 4 11,d5c4,1
rn3b1r/p2ppkpp/bpp2n1B/8/2q5/PP3P2/K3P1PP/RN3BNR b - - 0 12,c4c2,1
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,f2f3,0
rnbqkbnr/pppp1ppp/8/4p3/8/5P2/PPPPP1PP/RNBQKBNR w KQkq - 0 2,h2h3,0
rnbqkbnr/pppp1ppp/8/8/4p3/5P1P/PPPPP1P1/RNBQKBNR w KQkq - 0 3,c2c3,0
rnbqk1nr/pppp1ppp/3b4/8/4p3/2P2P1P/PP1PP1P1/RNBQKBNR w KQkq - 1 4,d1a4,0
